"IDADE","INTERVALO DE IDADE","SEXO","ANO","LOCAL","nMx","nAx","nqx","lx","ndx","nLx","Sx","Tx","ex"
70,5,"Mulheres",2046,"Brasil",0.0142298712207747,2.69412232474307,0.068888948345275,87224.0109431018,6008.77038432704,422264.565230544,0.907241223886169,1565960.15643541,17.9533151422826
75,5,"Mulheres",2046,"Brasil",0.0260814040146375,2.7000475395922,0.12302711675942,81215.2405587748,9991.67688286881,383095.82096352,0.834864352485405,1143695.59120487,14.0822779485235
80,5,"Mulheres",2046,"Brasil",0.0482495061456648,2.64869906692214,0.216666867679123,71223.563675906,15431.7864466031,319833.044508574,0.721753762275736,760599.770241348,10.6790468067894
85,5,"Mulheres",2046,"Brasil",0.0862692442885403,2.58375573063273,0.356942438524993,55791.7772293029,19914.4530138705,230840.703174166,0.476274660274335,440766.725732774,7.90020945060117
90,0,"Mulheres",2046,"Brasil",0.170904606194861,5.85121736777432,1,35877.3242154323,35877.3242154323,209926.022558608,0,209926.022558608,5.85121736777432
0,1,"Homens",2046,"Brasil",0.00918966147084642,0.0686960810337991,0.00911168035958362,1e+05,911.16803595837,99151.4256372752,0.990301055118483,7784607.05083864,77.8460705083864
1,4,"Homens",2046,"Brasil",0.000378847839901381,1.62553092495536,0.00151402939556767,99088.8319640416,150.023404366031,395999.101921966,0.998610778458281,7685455.62520136,77.5612697502614
5,5,"Homens",2046,"Brasil",0.000177556280236444,2.36443816326918,0.000887366148825785,98938.8085596756,87.7949495209905,494462.653779963,0.999133344595132,7289456.5232794,73.6764130213142
10,5,"Homens",2046,"Brasil",0.000204518708581718,2.813294684184,0.00102213642086368,98851.0136101546,101.039221250234,494034.125048559,0.997740685170288,6794993.86949943,68.7397490560624
15,5,"Homens",2046,"Brasil",0.000800428573887881,2.89143383603003,0.00399539960735219,98749.9743889044,394.545608899469,492917.946423454,0.994493035208755,6300959.74445087,63.8072038341597
20,5,"Homens",2046,"Brasil",0.00134957654855121,2.62128550116909,0.00672628962237158,98355.4287800049,661.567099906853,490203.464647527,0.99288101810181,5808041.79802742,59.0515629901678
25,5,"Homens",2046,"Brasil",0.00145216884444834,2.51610503935233,0.00723474823305513,97693.8616800981,706.790493170425,486713.715056271,0.992720179934163,5317838.33337989,54.4336997425011
30,5,"Homens",2046,"Brasil",0.00147937063815212,2.53097641513428,0.00736993376335352,96987.0711869276,714.788290549302,483170.526787086,0.992153727650742,4831124.61832362,49.8120477214161
35,5,"Homens",2046,"Brasil",0.00171007750273359,2.58229656291612,0.00851518183280727,96272.2828963783,819.775994322132,479379.43924278,0.990313626182704,4347954.09153654,45.1630932676273
40,5,"Homens",2046,"Brasil",0.00223388233657589,2.6176017290815,0.0111102827865971,95452.5069020562,1060.50434437145,474735.990793949,0.986993412391134,3868574.65229376,40.5287904723477
45,5,"Homens",2046,"Brasil",0.00307518731755269,2.64127641819182,0.0152652101289599,94392.0025576847,1440.91375353638,468561.295538606,0.981439954187163,3393838.66149981,35.9547267728086
50,5,"Homens",2046,"Brasil",0.00453860506467078,2.65676628941297,0.022454224369058,92951.0888041484,2087.14460335656,459864.776427287,0.97236570498257,2925277.3659612,31.4711468536413
55,5,"Homens",2046,"Brasil",0.00682935378913151,2.65439672734836,0.0336083975511777,90863.9442007918,3053.79155976824,447156.737527371,0.958958706253975,2465412.58953392,27.1330131133844
60,5,"Homens",2046,"Brasil",0.0101962248549969,2.65657137326861,0.0497914022746627,87810.1526410236,4372.19063394872,428804.846511995,0.93750601443295,2018255.85200655,22.9843109401867
65,5,"Homens",2046,"Brasil",0.0160343756510037,2.64460988072794,0.0772542025651302,83437.9620070748,6445.93321851622,402007.122622994,0.906245779890818,1589451.00549455,19.0494945856872
70,5,"Homens",2046,"Brasil",0.0239624668157694,2.635392101919,0.113387585069535,76992.0287885586,8729.94021393878,364317.258363138,0.857463670037161,1187443.88287156,15.422945745885
75,5,"Homens",2046,"Brasil",0.0390265292915586,2.62771231749668,0.178597687700797,68262.0885746198,12191.4511770541,312388.813413933,0.774960958967132,823126.624508418,12.0583275679974
80,5,"Homens",2046,"Brasil",0.0653510260265897,2.58140441110327,0.282157900429396,56070.6373975657,15820.7733238351,242089.134413866,0.651285967234404,510737.811094485,9.10882834224135
85,5,"Homens",2046,"Brasil",0.110884939951262,2.50730993563975,0.4343653424209,40249.8640737306,17483.1459907807,157669.256063674,0.413102428004443,268648.676680618,6.67452382419234
90,0,"Homens",2046,"Brasil",0.205143601907343,4.874634113384,1,22766.7180829499,22766.7180829499,110979.420616944,0,110979.420616944,4.874634113384
0,1,"Ambos",2046,"Brasil",0.00845770745653456,0.0707965499325775,0.00839175721603904,1e+05,839.175721603897,99220.2350242728,0.991015975191166,8070097.33890919,80.7009733890919
1,4,"Ambos",2046,"Brasil",0.000369281834699504,1.5704523503022,0.00147580326609245,99160.8242783961,146.341868338481,396287.75257131,0.99868396654983,7970877.10388492,80.3833284151261
5,5,"Ambos",2046,"Brasil",0.000164139315361661,2.33421082029668,0.000820337629210091,99014.4824100576,81.2253057577182,494855.882509081,0.999225394691413,7574589.35131361,76.4998126228068
10,5,"Ambos",2046,"Brasil",0.000173663721851372,2.74407108225186,0.000867978558682495,98933.2571042999,85.8719459071581,494472.564515504,0.998375000398034,7079733.46880453,71.5607034077606
15,5,"Ambos",2046,"Brasil",0.000530592009995281,2.8320003731688,0.00264991179474984,98847.3851583927,261.936851811406,493669.046794983,0.996459979510702,6585260.90428902,66.6204866596807
20,5,"Ambos",2046,"Brasil",0.000859223012938091,2.62038296112753,0.00428734905767828,98585.4483065813,422.670228898001,491921.448254397,0.995407683729788,6091591.85749404,61.7899696368007
25,5,"Ambos",2046,"Brasil",0.000953771215546156,2.53439579386021,0.00475766783984391,98162.7780776833,467.025892329941,489662.389383912,0.995090311914025,5599670.40923964,57.0447426091407
30,5,"Ambos",2046,"Brasil",0.00102317521835677,2.55198148419497,0.00510309410722778,97695.7521853534,498.550617278263,487258.299784604,0.994436876269087,5110008.01985573,52.3053244951814
35,5,"Ambos",2046,"Brasil",0.00123665657066577,2.59956498986125,0.00616498201957244,97197.2015680751,599.219000019933,484547.621573988,0.992851328764919,4622749.72007113,47.5605227876179
40,5,"Ambos",2046,"Brasil",0.00167061073354766,2.6282764821031,0.00832008759397793,96597.9825680552,803.703676367761,481083.749929614,0.990179505757122,4138202.09849714,42.8394257155598
45,5,"Ambos",2046,"Brasil",0.00232761618075342,2.64414844448915,0.0115746113119792,95794.2788916874,1108.78154408264,476359.269733088,0.985953138263025,3657118.34856753,38.1767929241636
50,5,"Ambos",2046,"Brasil",0.00341568467578481,2.65647556014363,0.0169428006560488,94685.4973476048,1604.23750657929,469667.916934021,0.979219698216239,3180759.07883444,33.5928855837065
55,5,"Ambos",2046,"Brasil",0.00510430438545698,2.65784962398055,0.0252200154213729,93081.2598410255,2347.51080863149,459908.075881982,0.969085785522538,2711091.16190042,29.126068625744
60,5,"Ambos",2046,"Brasil",0.00766833262525519,2.6655758737469,0.0376673741620339,90733.749032394,3417.70207392727,445690.378984249,0.952359115109247,2251183.08601844,24.8108681722686
65,5,"Ambos",2046,"Brasil",0.0122011681987507,2.65915566523975,0.059311833611057,87316.0469584668,5178.87484877583,424457.294942145,0.927201430051593,1805492.70703419,20.6776734623934
70,5,"Ambos",2046,"Brasil",0.0185980749442079,2.65985931073219,0.0891120309372593,82137.1721096909,7319.41022213777,393557.410866187,0.885003392732646,1381035.41209204,16.813768682561
75,5,"Ambos",2046,"Brasil",0.0316531332999132,2.66079893175956,0.147355050151303,74817.7618875532,11024.7750551486,348299.643851652,0.80921155219861,987478.001225855,13.1984434753605
80,5,"Ambos",2046,"Brasil",0.0552254712854513,2.6153950303205,0.243995377454256,63792.9868324045,15565.1939011069,281848.095431418,0.693068781836479,639178.357374203,10.0195709452112
85,5,"Ambos",2046,"Brasil",0.0956779630230186,2.54951980694666,0.387530576774183,48227.7929312976,18689.7444112116,195340.116163585,0.453334528395297,357330.261942785,7.40921863150188
90,0,"Ambos",2046,"Brasil",0.182344724600394,5.48411807466042,1,29538.048520086,29538.048520086,161990.1457792,0,161990.1457792,5.48411807466042
0,1,"Mulheres",2047,"Brasil",0.00756784059853583,0.0725452803174663,0.00751509343915326,1e+05,751.509343915328,99303.0091121002,0.991895268921229,8362333.05341991,83.6233305341991
1,4,"Mulheres",2047,"Brasil",0.000353958519117358,1.51176734163553,0.00141458820457752,99248.4906560847,140.395744204216,396644.625348514,0.99878024196196,8263030.04430781,83.2559768887651
5,5,"Mulheres",2047,"Brasil",0.000147549443803762,2.29398180099688,0.000737452775157707,99108.0949118805,73.0875396333577,495342.698347034,0.999329787200256,7866385.41895929,79.3717750901528
10,5,"Mulheres",2047,"Brasil",0.00013853714171388,2.60382277026698,0.000692455841243792,99035.0073722471,68.577369342529,495010.713330342,0.999077348985618,7371042.72061226,74.4286582713768
15,5,"Mulheres",2047,"Brasil",0.000243203368451389,2.68735197553193,0.00121533328559817,98966.4300029046,120.277196539348,494553.991193558,0.998534327554536,6876032.00728192,69.4784282617865
20,5,"Mulheres",2047,"Brasil",0.000341333490415548,2.61731141405881,0.00170528056204224,98846.1528063652,168.560423013361,493829.137035871,0.998078036082976,6381478.01608836,64.559700452777
25,5,"Mulheres",2047,"Brasil",0.000428549445275772,2.59521659969905,0.00214054125179444,98677.5923833519,211.223457124317,492880.015253313,0.997597917204643,5887648.87905249,59.6655100398032
30,5,"Mulheres",2047,"Brasil",0.000541414495075136,2.61179264646527,0.00270357672342444,98466.3689262275,266.211383069065,491696.076648498,0.996853793888226,5394768.86379918,54.7879334094366
35,5,"Mulheres",2047,"Brasil",0.000736879936795509,2.64193526087856,0.00367800873702419,98200.1575431585,361.181037420887,490149.099447011,0.9955359999443,4903072.78715068,49.929378015466
40,5,"Mulheres",2047,"Brasil",0.0010779789255834,2.65440851980471,0.00537630066145961,97838.9765057376,526.011754104344,487961.073839778,0.993497047105133,4412923.68770367,45.1039436971714
45,5,"Mulheres",2047,"Brasil",0.001563005196677,2.65490714167324,0.00778648545934937,97312.9647516332,757.725985044774,484787.885962069,0.990510857987885,3924962.61386389,40.3333987807417
50,5,"Mulheres",2047,"Brasil",0.00230313734097578,2.65942698865084,0.0114539423832124,96555.2387665885,1105.93814162981,480187.664866422,0.985964704379558,3440174.72790182,35.6290841579094
55,5,"Mulheres",2047,"Brasil",0.00343800477269087,2.66641585807324,0.0170532081332405,95449.3006249587,1627.71678972966,473448.089036732,0.978821053225232,2959987.0630354,31.0110922097359
60,5,"Mulheres",2047,"Brasil",0.00529863066043885,2.68398691034788,0.0261719786845833,93821.583835229,2455.49649228946,463420.957158408,0.966169498973346,2486538.97399867,26.5028458522462
65,5,"Mulheres",2047,"Brasil",0.00876717620834207,2.68504048661486,0.0429639004138947,91366.0873429395,3925.44347780925,447743.193991487,0.945816857015168,2023118.01684026,22.1429862619218
70,5,"Mulheres",2047,"Brasil",0.0140597276980209,2.69566197438656,0.0680925511528832,87440.6438651303,5954.05651522744,423483.060490961,0.908214949124221,1575374.82284877,18.0165052910481
75,5,"Mulheres",2047,"Brasil",0.0258107100881983,2.70132540772358,0.121825586785302,81486.5873499029,9927.15131903371,384613.646238768,0.836265897498379,1151891.76235781,14.1359676459586
80,5,"Mulheres",2047,"Brasil",0.0478362431464244,2.64994997100965,0.215010283318946,71559.4360308691,15386.0146151411,321639.276061987,0.723811336821318,767278.116119041,10.7222493451186
85,5,"Mulheres",2047,"Brasil",0.0855338169644563,2.58642907482646,0.354487914304248,56173.421415728,19912.798996995,232806.154380668,0.477590071927163,445638.840057053,7.93326859617418
90,0,"Mulheres",2047,"Brasil",0.170371493003982,5.86952654090217,1,36260.622418733,36260.622418733,212832.685676385,0,212832.685676385,5.86952654090217
0,1,"Homens",2047,"Brasil",0.0090346974749795,0.0682579248291218,0.00895927820143151,1e+05,895.927820143144,99165.2263536565,0.990464678207621,7802949.14000432,78.0294914000432
1,4,"Homens",2047,"Brasil",0.000371358272639896,1.62599044873914,0.00148412467424586,99104.0721798569,147.082798840376,396067.112750154,0.998637176687119,7703783.91365066,77.7342821964936
5,5,"Homens",2047,"Brasil",0.000174547680737943,2.364320818546,0.000872337083541672,98956.9893810165,86.3238515126868,494557.424926787,0.999149224920195,7307716.8009005,73.8474042774627
10,5,"Homens",2047,"Brasil",0.000200362540204034,2.81165982428468,0.00100137363733679,98870.6655295038,99.0064779671957,494136.667794127,0.997793320685167,6813159.37597372,68.9098160661275
15,5,"Homens",2047,"Brasil",0.000780682649300949,2.89035617811413,0.00389699504247757,98771.6590515366,384.912665661119,493046.266630605,0.99463228987184,6319022.70817959,63.9760713635728
20,5,"Homens",2047,"Brasil",0.00131506964876461,2.62138098430091,0.00655484436504701,98386.7463858755,644.909810142766,490399.737191561,0.993058707142852,5825976.44154898,59.2150534046461
25,5,"Homens",2047,"Brasil",0.00141650542548851,2.51612907096847,0.00705769521510696,97741.8365757327,689.832092316312,486995.728998646,0.992902642898319,5335576.70435742,54.5884637662122
30,5,"Homens",2047,"Brasil",0.00144119729642505,2.53087062136108,0.00718043488602178,97052.0044834164,696.875598751067,483539.346402949,0.992354939581473,4848580.97535878,49.958586648123
35,5,"Homens",2047,"Brasil",0.00166659700515545,2.58287476267931,0.00829955133162382,96355.1288846653,799.704338243508,479842.658884963,0.990549697870459,4365041.62895583,45.301601268996
40,5,"Homens",2047,"Brasil",0.00218133931946692,2.61853508604891,0.0108503314792281,95555.4245464218,1036.80803096705,475308.000783858,0.987283715072477,3885198.97007087,40.6591147338097
45,5,"Homens",2047,"Brasil",0.00300887312688782,2.64211121885228,0.0149383839520782,94518.6165154548,1411.95538412711,469263.848817559,0.981823770763718,3409890.96928701,36.0763952647302
50,5,"Homens",2047,"Brasil",0.00444669728128693,2.65763878707391,0.022004294706533,93106.6611313277,2048.74641067504,460734.401529152,0.972889798731031,2940627.12046945,31.5834236212345
55,5,"Homens",2047,"Brasil",0.00670396259046416,2.65532386720349,0.0330010814576245,91057.9147206526,3005.00966105769,448243.799172158,0.959671004413873,2479892.7189403,27.2342357778355
60,5,"Homens",2047,"Brasil",0.0100217308987486,2.65763945955509,0.048959357708299,88052.9050595949,4311.0136760676,430166.576973836,0.938479207942681,2031648.91976814,23.073048167952
65,5,"Homens",2047,"Brasil",0.0157932952362619,2.64624209664202,0.0761362193151983,83741.8913835273,6375.79100824575,403702.388441819,0.907432087310934,1601482.3427943,19.1240288024988
70,5,"Homens",2047,"Brasil",0.0236804743471829,2.63709827724372,0.112128275178657,77366.1003752816,8674.92739237913,366332.50099617,0.858866389789395,1197779.95435248,15.4819739982031
75,5,"Homens",2047,"Brasil",0.0386467225046839,2.6293988753361,0.177016110908371,68691.1729829025,12159.4442951676,314630.6725931,0.776638297875786,831447.453356313,12.1041382356837
80,5,"Homens",2047,"Brasil",0.0648601016453917,2.58314091498149,0.280353008206542,56531.7286877349,15848.8401967225,244354.230022219,0.653230434781376,516816.780763213,9.14206575245489
85,5,"Homens",2047,"Brasil",0.110182643073271,2.50986259237289,0.432302431348025,40682.8884910123,17587.3116089252,159619.619918082,0.414159415728957,272462.550740994,6.69722728269863
90,0,"Homens",2047,"Brasil",0.204670126109467,4.88591089969405,1,23095.5768820871,23095.5768820871,112842.930822911,0,112842.930822911,4.88591089969405
0,1,"Ambos",2047,"Brasil",0.0083186423662244,0.070394468195062,0.00825480747805141,1e+05,825.480747805137,99232.6285304419,0.991162665513702,8085957.17158026,80.8595717158026
1,4,"Ambos",2047,"Brasil",0.000362863642732887,1.57077260683047,0.00145017627201527,99174.5192521949,143.82053460805,396348.704226409,0.998706984980458,7986724.54304982,80.5320217659947
5,5,"Ambos",2047,"Brasil",0.000161365212094213,2.33360322945008,0.000806479061821752,99030.6987175868,79.8661849933269,494940.538650192,0.999239593004724,7590375.83882341,76.6466957934877
10,5,"Ambos",2047,"Brasil",0.000170168788779201,2.74261356495565,0.000850517229001218,98950.8325325935,84.1593878929707,494564.182402356,0.998411646837875,7095435.30017322,71.7066761195369
